geom_wkt,trace_number,device_id,ts
POINT (116.367961 39.906578),4,2,2009-03-10 11:04:37+00
POINT (116.367968 39.906641),4,2,2009-03-10 11:04:39+00
POINT (116.367972 39.906693),4,2,2009-03-10 11:04:41+00
POINT (116.36798 39.906739),4,2,2009-03-10 11:04:43+00
POINT (116.367988 39.906794),4,2,2009-03-10 11:04:45+00
POINT (116.367985 39.906873),4,2,2009-03-10 11:04:47+00
POINT (116.36798 39.90692),4,2,2009-03-10 11:04:48+00
POINT (116.367976 39.906964),4,2,2009-03-10 11:04:49+00
POINT (116.367973 39.907012),4,2,2009-03-10 11:04:50+00
POINT (116.367968 39.907061),4,2,2009-03-10 11:04:51+00
POINT (116.367964 39.907114),4,2,2009-03-10 11:04:52+00
POINT (116.367963 39.907172),4,2,2009-03-10 11:04:53+00
POINT (116.367955 39.907221),4,2,2009-03-10 11:04:54+00
POINT (116.367943 39.907295),4,2,2009-03-10 11:04:56+00
POINT (116.367939 39.907343),4,2,2009-03-10 11:04:58+00
POINT (116.367938 39.907385),4,2,2009-03-10 11:05:02+00
POINT (116.36794 39.907439),4,2,2009-03-10 11:05:07+00
POINT (116.367934 39.907493),4,2,2009-03-10 11:05:10+00
POINT (116.367957 39.907544),4,2,2009-03-10 11:05:15+00
POINT (116.368011 39.907586),4,2,2009-03-10 11:05:19+00
POINT (116.368077 39.907587),4,2,2009-03-10 11:05:22+00
POINT (116.368141 39.907564),4,2,2009-03-10 11:05:24+00
POINT (116.368173 39.907535),4,2,2009-03-10 11:05:25+00
POINT (116.368211 39.907502),4,2,2009-03-10 11:05:26+00
POINT (116.368276 39.907491),4,2,2009-03-10 11:05:27+00
POINT (116.368341 39.907481),4,2,2009-03-10 11:05:28+00
POINT (116.368416 39.907474),4,2,2009-03-10 11:05:29+00
POINT (116.36849 39.907469),4,2,2009-03-10 11:05:30+00
POINT (116.368565 39.907466),4,2,2009-03-10 11:05:31+00
POINT (116.368638 39.907458),4,2,2009-03-10 11:05:32+00
POINT (116.368709 39.907448),4,2,2009-03-10 11:05:33+00
POINT (116.368782 39.90744),4,2,2009-03-10 11:05:34+00
POINT (116.368847 39.907441),4,2,2009-03-10 11:05:35+00
POINT (116.368912 39.907439),4,2,2009-03-10 11:05:36+00
POINT (116.368984 39.907434),4,2,2009-03-10 11:05:37+00
POINT (116.36905 39.907433),4,2,2009-03-10 11:05:38+00
POINT (116.36912 39.907437),4,2,2009-03-10 11:05:39+00
POINT (116.369232 39.907444),4,2,2009-03-10 11:05:41+00
POINT (116.36933 39.907447),4,2,2009-03-10 11:05:43+00
POINT (116.369404 39.907456),4,2,2009-03-10 11:05:45+00
POINT (116.369476 39.907442),4,2,2009-03-10 11:05:48+00
POINT (116.369546 39.907458),4,2,2009-03-10 11:05:51+00
POINT (116.369606 39.90745),4,2,2009-03-10 11:05:53+00
POINT (116.369685 39.907456),4,2,2009-03-10 11:05:55+00
POINT (116.369793 39.907459),4,2,2009-03-10 11:05:57+00
POINT (116.369878 39.907451),4,2,2009-03-10 11:05:59+00
POINT (116.36995 39.907447),4,2,2009-03-10 11:06:01+00
POINT (116.370006 39.907463),4,2,2009-03-10 11:06:03+00
POINT (116.370057 39.907439),4,2,2009-03-10 11:06:06+00
POINT (116.370078 39.907371),4,2,2009-03-10 11:06:09+00
POINT (116.370093 39.907325),4,2,2009-03-10 11:06:10+00
POINT (116.370109 39.907236),4,2,2009-03-10 11:06:12+00
POINT (116.370111 39.907187),4,2,2009-03-10 11:06:13+00
POINT (116.37011 39.907137),4,2,2009-03-10 11:06:14+00
POINT (116.370105 39.907081),4,2,2009-03-10 11:06:15+00
POINT (116.370093 39.907023),4,2,2009-03-10 11:06:16+00
POINT (116.370074 39.906962),4,2,2009-03-10 11:06:17+00
POINT (116.370037 39.906899),4,2,2009-03-10 11:06:18+00
POINT (116.370028 39.906829),4,2,2009-03-10 11:06:19+00
POINT (116.370019 39.906756),4,2,2009-03-10 11:06:20+00
POINT (116.370014 39.906681),4,2,2009-03-10 11:06:21+00
POINT (116.370004 39.9066),4,2,2009-03-10 11:06:22+00
POINT (116.370002 39.906524),4,2,2009-03-10 11:06:23+00
POINT (116.369998 39.906441),4,2,2009-03-10 11:06:24+00
POINT (116.369995 39.906369),4,2,2009-03-10 11:06:25+00
POINT (116.369994 39.9063),4,2,2009-03-10 11:06:26+00
POINT (116.369994 39.906235),4,2,2009-03-10 11:06:27+00
POINT (116.369982 39.906176),4,2,2009-03-10 11:06:28+00
POINT (116.369971 39.906121),4,2,2009-03-10 11:06:29+00
POINT (116.369955 39.906048),4,2,2009-03-10 11:06:31+00
POINT (116.369954 39.905985),4,2,2009-03-10 11:06:33+00
POINT (116.369926 39.905924),4,2,2009-03-10 11:06:35+00
POINT (116.369842 39.905898),4,2,2009-03-10 11:06:37+00
POINT (116.369749 39.905864),4,2,2009-03-10 11:06:39+00
POINT (116.369646 39.905847),4,2,2009-03-10 11:06:41+00
POINT (116.369586 39.905843),4,2,2009-03-10 11:06:42+00
POINT (116.36952 39.90584),4,2,2009-03-10 11:06:43+00
POINT (116.369445 39.905836),4,2,2009-03-10 11:06:44+00
POINT (116.369363 39.90583),4,2,2009-03-10 11:06:45+00
POINT (116.369278 39.905823),4,2,2009-03-10 11:06:46+00
POINT (116.36919 39.905815),4,2,2009-03-10 11:06:47+00
POINT (116.3691 39.905813),4,2,2009-03-10 11:06:48+00
POINT (116.36901 39.905819),4,2,2009-03-10 11:06:49+00
POINT (116.36892 39.905825),4,2,2009-03-10 11:06:50+00
POINT (116.368838 39.905822),4,2,2009-03-10 11:06:51+00
POINT (116.368772 39.905818),4,2,2009-03-10 11:06:52+00
POINT (116.368714 39.905815),4,2,2009-03-10 11:06:53+00
POINT (116.368626 39.905801),4,2,2009-03-10 11:06:55+00
POINT (116.368566 39.90578),4,2,2009-03-10 11:06:59+00
POINT (116.368579 39.905775),4,2,2009-03-10 11:07:04+00
POINT (116.36859 39.905772),4,2,2009-03-10 11:07:09+00
POINT (116.368562 39.905755),4,2,2009-03-10 11:07:14+00
POINT (116.368536 39.905777),4,2,2009-03-10 11:07:19+00
POINT (116.368536 39.905777),4,2,2009-03-10 11:07:22+00
POINT (116.368539 39.905772),4,2,2009-03-10 11:07:24+00
POINT (116.368471 39.905798),4,2,2009-03-10 11:07:27+00
POINT (116.368395 39.90582),4,2,2009-03-10 11:07:29+00
POINT (116.368285 39.905832),4,2,2009-03-10 11:07:31+00
POINT (116.368224 39.905838),4,2,2009-03-10 11:07:32+00
POINT (116.368155 39.905847),4,2,2009-03-10 11:07:33+00
POINT (116.368089 39.905845),4,2,2009-03-10 11:07:34+00
POINT (116.368016 39.905848),4,2,2009-03-10 11:07:35+00
POINT (116.36794 39.905853),4,2,2009-03-10 11:07:36+00
POINT (116.367865 39.905852),4,2,2009-03-10 11:07:37+00
POINT (116.367784 39.905857),4,2,2009-03-10 11:07:38+00
POINT (116.367699 39.905863),4,2,2009-03-10 11:07:39+00
POINT (116.367609 39.905867),4,2,2009-03-10 11:07:40+00
POINT (116.367524 39.905863),4,2,2009-03-10 11:07:41+00
POINT (116.367438 39.90586),4,2,2009-03-10 11:07:42+00
POINT (116.367345 39.905855),4,2,2009-03-10 11:07:43+00
POINT (116.367254 39.905849),4,2,2009-03-10 11:07:44+00
POINT (116.367165 39.905845),4,2,2009-03-10 11:07:45+00
POINT (116.367087 39.905842),4,2,2009-03-10 11:07:46+00
POINT (116.367012 39.905838),4,2,2009-03-10 11:07:47+00
POINT (116.366941 39.905838),4,2,2009-03-10 11:07:48+00
POINT (116.366869 39.905838),4,2,2009-03-10 11:07:49+00
POINT (116.366789 39.905844),4,2,2009-03-10 11:07:50+00
POINT (116.366713 39.905843),4,2,2009-03-10 11:07:51+00
POINT (116.366634 39.905847),4,2,2009-03-10 11:07:52+00
POINT (116.366556 39.905855),4,2,2009-03-10 11:07:53+00
POINT (116.366475 39.905861),4,2,2009-03-10 11:07:54+00
POINT (116.366391 39.905864),4,2,2009-03-10 11:07:55+00
POINT (116.366301 39.905872),4,2,2009-03-10 11:07:56+00
POINT (116.366206 39.905874),4,2,2009-03-10 11:07:57+00
POINT (116.366107 39.905879),4,2,2009-03-10 11:07:58+00
POINT (116.366006 39.905885),4,2,2009-03-10 11:07:59+00
POINT (116.365901 39.90588),4,2,2009-03-10 11:08:00+00
POINT (116.365792 39.905878),4,2,2009-03-10 11:08:01+00
POINT (116.365688 39.905874),4,2,2009-03-10 11:08:02+00
POINT (116.365585 39.905875),4,2,2009-03-10 11:08:03+00
POINT (116.365482 39.905876),4,2,2009-03-10 11:08:04+00
POINT (116.365387 39.905875),4,2,2009-03-10 11:08:05+00
POINT (116.36529 39.905877),4,2,2009-03-10 11:08:06+00
POINT (116.365189 39.905878),4,2,2009-03-10 11:08:07+00
POINT (116.365092 39.905879),4,2,2009-03-10 11:08:08+00
POINT (116.364993 39.905886),4,2,2009-03-10 11:08:09+00
POINT (116.364893 39.90589),4,2,2009-03-10 11:08:10+00
POINT (116.364791 39.905892),4,2,2009-03-10 11:08:11+00
POINT (116.364687 39.905895),4,2,2009-03-10 11:08:12+00
POINT (116.364576 39.905897),4,2,2009-03-10 11:08:13+00
POINT (116.364458 39.905895),4,2,2009-03-10 11:08:14+00
POINT (116.364337 39.905889),4,2,2009-03-10 11:08:15+00
POINT (116.364213 39.905887),4,2,2009-03-10 11:08:16+00
POINT (116.364088 39.90589),4,2,2009-03-10 11:08:17+00
POINT (116.363966 39.905893),4,2,2009-03-10 11:08:18+00
POINT (116.363848 39.905888),4,2,2009-03-10 11:08:19+00
POINT (116.363729 39.905884),4,2,2009-03-10 11:08:20+00
POINT (116.363607 39.905881),4,2,2009-03-10 11:08:21+00
POINT (116.363487 39.905882),4,2,2009-03-10 11:08:22+00
POINT (116.363369 39.905888),4,2,2009-03-10 11:08:23+00
POINT (116.363243 39.905891),4,2,2009-03-10 11:08:24+00
POINT (116.363115 39.905892),4,2,2009-03-10 11:08:25+00
POINT (116.362984 39.905893),4,2,2009-03-10 11:08:26+00
POINT (116.362852 39.905889),4,2,2009-03-10 11:08:27+00
POINT (116.362721 39.905889),4,2,2009-03-10 11:08:28+00
POINT (116.362597 39.905891),4,2,2009-03-10 11:08:29+00
POINT (116.362473 39.90589),4,2,2009-03-10 11:08:30+00
POINT (116.36235 39.905888),4,2,2009-03-10 11:08:31+00
POINT (116.362224 39.905887),4,2,2009-03-10 11:08:32+00
POINT (116.362102 39.905888),4,2,2009-03-10 11:08:33+00
POINT (116.361985 39.905887),4,2,2009-03-10 11:08:34+00
POINT (116.361868 39.905883),4,2,2009-03-10 11:08:35+00
POINT (116.361752 39.90588),4,2,2009-03-10 11:08:36+00
POINT (116.361636 39.905874),4,2,2009-03-10 11:08:37+00
POINT (116.36152 39.905875),4,2,2009-03-10 11:08:38+00
POINT (116.361411 39.905874),4,2,2009-03-10 11:08:39+00
POINT (116.361302 39.905874),4,2,2009-03-10 11:08:40+00
POINT (116.3612 39.905878),4,2,2009-03-10 11:08:41+00
POINT (116.361096 39.905875),4,2,2009-03-10 11:08:42+00
POINT (116.360996 39.905874),4,2,2009-03-10 11:08:43+00
POINT (116.360902 39.905879),4,2,2009-03-10 11:08:44+00
POINT (116.360804 39.905884),4,2,2009-03-10 11:08:45+00
POINT (116.360698 39.905887),4,2,2009-03-10 11:08:46+00
POINT (116.360591 39.905889),4,2,2009-03-10 11:08:47+00
POINT (116.36048 39.90589),4,2,2009-03-10 11:08:48+00
POINT (116.360366 39.90589),4,2,2009-03-10 11:08:49+00
POINT (116.36025 39.905887),4,2,2009-03-10 11:08:50+00
POINT (116.360131 39.905886),4,2,2009-03-10 11:08:51+00
POINT (116.360013 39.905882),4,2,2009-03-10 11:08:52+00
POINT (116.3599 39.905868),4,2,2009-03-10 11:08:53+00
POINT (116.359775 39.905873),4,2,2009-03-10 11:08:54+00
POINT (116.359662 39.905857),4,2,2009-03-10 11:08:55+00
POINT (116.359552 39.90585),4,2,2009-03-10 11:08:56+00
POINT (116.359435 39.905843),4,2,2009-03-10 11:08:57+00
POINT (116.359332 39.905837),4,2,2009-03-10 11:08:58+00
POINT (116.359232 39.905836),4,2,2009-03-10 11:08:59+00
POINT (116.359135 39.905842),4,2,2009-03-10 11:09:00+00
POINT (116.359035 39.905844),4,2,2009-03-10 11:09:01+00
POINT (116.358933 39.90585),4,2,2009-03-10 11:09:02+00
POINT (116.358828 39.905856),4,2,2009-03-10 11:09:03+00
POINT (116.358718 39.905864),4,2,2009-03-10 11:09:04+00
POINT (116.358613 39.905868),4,2,2009-03-10 11:09:05+00
POINT (116.358518 39.905874),4,2,2009-03-10 11:09:06+00
POINT (116.35842 39.90588),4,2,2009-03-10 11:09:07+00
POINT (116.35832 39.905887),4,2,2009-03-10 11:09:08+00
POINT (116.358218 39.905886),4,2,2009-03-10 11:09:09+00
POINT (116.358118 39.905884),4,2,2009-03-10 11:09:10+00
POINT (116.358031 39.905879),4,2,2009-03-10 11:09:11+00
POINT (116.357958 39.905874),4,2,2009-03-10 11:09:12+00
POINT (116.357895 39.905871),4,2,2009-03-10 11:09:13+00
POINT (116.357815 39.905896),4,2,2009-03-10 11:09:15+00
POINT (116.357777 39.905923),4,2,2009-03-10 11:09:18+00
POINT (116.357755 39.905886),4,2,2009-03-10 11:09:22+00
POINT (116.357726 39.905846),4,2,2009-03-10 11:09:25+00
POINT (116.357686 39.905812),4,2,2009-03-10 11:09:28+00
POINT (116.357628 39.905804),4,2,2009-03-10 11:09:32+00
POINT (116.357539 39.905832),4,2,2009-03-10 11:09:35+00
POINT (116.357476 39.905868),4,2,2009-03-10 11:09:37+00
POINT (116.357395 39.90591),4,2,2009-03-10 11:09:39+00
POINT (116.357328 39.905917),4,2,2009-03-10 11:09:40+00
POINT (116.357231 39.905926),4,2,2009-03-10 11:09:42+00
POINT (116.35712 39.905932),4,2,2009-03-10 11:09:44+00
POINT (116.357017 39.905942),4,2,2009-03-10 11:09:46+00
POINT (116.356945 39.905937),4,2,2009-03-10 11:09:47+00
POINT (116.356846 39.905931),4,2,2009-03-10 11:09:48+00
POINT (116.356743 39.90592),4,2,2009-03-10 11:09:49+00
POINT (116.356645 39.905916),4,2,2009-03-10 11:09:50+00
POINT (116.35652 39.905907),4,2,2009-03-10 11:09:51+00
POINT (116.35642 39.905909),4,2,2009-03-10 11:09:52+00
POINT (116.356314 39.90591),4,2,2009-03-10 11:09:53+00
POINT (116.356222 39.905919),4,2,2009-03-10 11:09:54+00
POINT (116.356123 39.905921),4,2,2009-03-10 11:09:55+00
POINT (116.356024 39.905925),4,2,2009-03-10 11:09:56+00
POINT (116.355927 39.905928),4,2,2009-03-10 11:09:57+00
POINT (116.355822 39.905928),4,2,2009-03-10 11:09:58+00
POINT (116.355716 39.905923),4,2,2009-03-10 11:09:59+00
POINT (116.355605 39.905922),4,2,2009-03-10 11:10:00+00
POINT (116.355478 39.905922),4,2,2009-03-10 11:10:01+00
POINT (116.355354 39.905921),4,2,2009-03-10 11:10:02+00
POINT (116.355215 39.905913),4,2,2009-03-10 11:10:03+00
POINT (116.355065 39.905899),4,2,2009-03-10 11:10:04+00
POINT (116.354928 39.905889),4,2,2009-03-10 11:10:05+00
POINT (116.354775 39.905867),4,2,2009-03-10 11:10:06+00
POINT (116.354648 39.905856),4,2,2009-03-10 11:10:07+00
POINT (116.354528 39.905852),4,2,2009-03-10 11:10:08+00
POINT (116.354399 39.905848),4,2,2009-03-10 11:10:09+00
POINT (116.3543 39.905853),4,2,2009-03-10 11:10:10+00
POINT (116.354198 39.905852),4,2,2009-03-10 11:10:11+00
POINT (116.3541 39.90585),4,2,2009-03-10 11:10:12+00
POINT (116.354018 39.905853),4,2,2009-03-10 11:10:13+00
POINT (116.35393 39.905852),4,2,2009-03-10 11:10:14+00
POINT (116.353837 39.905858),4,2,2009-03-10 11:10:15+00
POINT (116.353747 39.905862),4,2,2009-03-10 11:10:16+00
POINT (116.35365 39.905861),4,2,2009-03-10 11:10:17+00
POINT (116.35356 39.905869),4,2,2009-03-10 11:10:18+00
POINT (116.353461 39.905876),4,2,2009-03-10 11:10:19+00
POINT (116.35336 39.905876),4,2,2009-03-10 11:10:20+00
POINT (116.353266 39.905873),4,2,2009-03-10 11:10:21+00
POINT (116.353175 39.905865),4,2,2009-03-10 11:10:22+00
POINT (116.353089 39.905858),4,2,2009-03-10 11:10:23+00
POINT (116.353012 39.905848),4,2,2009-03-10 11:10:24+00
POINT (116.352945 39.905843),4,2,2009-03-10 11:10:25+00
POINT (116.352886 39.905845),4,2,2009-03-10 11:10:26+00
POINT (116.352819 39.905844),4,2,2009-03-10 11:10:27+00
POINT (116.352755 39.905842),4,2,2009-03-10 11:10:28+00
POINT (116.352692 39.905839),4,2,2009-03-10 11:10:29+00
POINT (116.352631 39.905845),4,2,2009-03-10 11:10:30+00
POINT (116.352562 39.905847),4,2,2009-03-10 11:10:31+00
POINT (116.352487 39.905848),4,2,2009-03-10 11:10:32+00
POINT (116.35242 39.905853),4,2,2009-03-10 11:10:33+00
POINT (116.352356 39.905855),4,2,2009-03-10 11:10:34+00
POINT (116.352242 39.905859),4,2,2009-03-10 11:10:36+00
POINT (116.352183 39.905858),4,2,2009-03-10 11:10:37+00
POINT (116.352083 39.905851),4,2,2009-03-10 11:10:39+00
POINT (116.352021 39.905862),4,2,2009-03-10 11:10:41+00
POINT (116.351986 39.905889),4,2,2009-03-10 11:10:46+00
POINT (116.351986 39.905889),4,2,2009-03-10 11:10:49+00
POINT (116.351984 39.905893),4,2,2009-03-10 11:10:51+00
POINT (116.351994 39.905872),4,2,2009-03-10 11:10:56+00
POINT (116.351994 39.905872),4,2,2009-03-10 11:10:59+00
POINT (116.351991 39.905879),4,2,2009-03-10 11:11:01+00
POINT (116.351979 39.905874),4,2,2009-03-10 11:11:06+00
POINT (116.351911 39.905882),4,2,2009-03-10 11:11:11+00
POINT (116.351825 39.905874),4,2,2009-03-10 11:11:13+00
POINT (116.351712 39.905869),4,2,2009-03-10 11:11:15+00
POINT (116.35165 39.90587),4,2,2009-03-10 11:11:16+00
POINT (116.351587 39.905871),4,2,2009-03-10 11:11:17+00
POINT (116.351521 39.905872),4,2,2009-03-10 11:11:18+00
POINT (116.351459 39.905873),4,2,2009-03-10 11:11:19+00
POINT (116.351391 39.905875),4,2,2009-03-10 11:11:20+00
POINT (116.351321 39.905877),4,2,2009-03-10 11:11:21+00
POINT (116.351249 39.905877),4,2,2009-03-10 11:11:22+00
POINT (116.351176 39.905877),4,2,2009-03-10 11:11:23+00
POINT (116.351097 39.905876),4,2,2009-03-10 11:11:24+00
POINT (116.351019 39.905875),4,2,2009-03-10 11:11:25+00
POINT (116.350937 39.90588),4,2,2009-03-10 11:11:26+00
POINT (116.350853 39.905885),4,2,2009-03-10 11:11:27+00
POINT (116.350764 39.905888),4,2,2009-03-10 11:11:28+00
POINT (116.350664 39.905889),4,2,2009-03-10 11:11:29+00
POINT (116.350563 39.905884),4,2,2009-03-10 11:11:30+00
POINT (116.350463 39.905877),4,2,2009-03-10 11:11:31+00
POINT (116.350366 39.905866),4,2,2009-03-10 11:11:32+00
POINT (116.350265 39.905856),4,2,2009-03-10 11:11:33+00
POINT (116.350155 39.905849),4,2,2009-03-10 11:11:34+00
POINT (116.350043 39.905835),4,2,2009-03-10 11:11:35+00
POINT (116.349933 39.905825),4,2,2009-03-10 11:11:36+00
POINT (116.349829 39.905829),4,2,2009-03-10 11:11:37+00
POINT (116.349724 39.905838),4,2,2009-03-10 11:11:38+00
POINT (116.349603 39.905853),4,2,2009-03-10 11:11:39+00
POINT (116.349479 39.905867),4,2,2009-03-10 11:11:40+00
POINT (116.349363 39.905879),4,2,2009-03-10 11:11:41+00
POINT (116.349254 39.905885),4,2,2009-03-10 11:11:42+00
POINT (116.349149 39.905897),4,2,2009-03-10 11:11:43+00
POINT (116.349044 39.905899),4,2,2009-03-10 11:11:44+00
POINT (116.348929 39.905897),4,2,2009-03-10 11:11:45+00
POINT (116.348817 39.905886),4,2,2009-03-10 11:11:46+00
POINT (116.348703 39.905878),4,2,2009-03-10 11:11:47+00
POINT (116.348584 39.905873),4,2,2009-03-10 11:11:48+00
POINT (116.348465 39.90587),4,2,2009-03-10 11:11:49+00
POINT (116.348351 39.90587),4,2,2009-03-10 11:11:50+00
POINT (116.348233 39.905869),4,2,2009-03-10 11:11:51+00
POINT (116.348121 39.905872),4,2,2009-03-10 11:11:52+00
POINT (116.348013 39.905874),4,2,2009-03-10 11:11:53+00
POINT (116.34791 39.905875),4,2,2009-03-10 11:11:54+00
POINT (116.347799 39.905882),4,2,2009-03-10 11:11:55+00
POINT (116.347695 39.905891),4,2,2009-03-10 11:11:56+00
POINT (116.347589 39.905901),4,2,2009-03-10 11:11:57+00
POINT (116.347485 39.90591),4,2,2009-03-10 11:11:58+00
POINT (116.347387 39.905918),4,2,2009-03-10 11:11:59+00
POINT (116.347294 39.905926),4,2,2009-03-10 11:12:00+00
POINT (116.3472 39.905929),4,2,2009-03-10 11:12:01+00
POINT (116.347106 39.905924),4,2,2009-03-10 11:12:02+00
POINT (116.347011 39.905917),4,2,2009-03-10 11:12:03+00
POINT (116.346914 39.905908),4,2,2009-03-10 11:12:04+00
POINT (116.346845 39.9059),4,2,2009-03-10 11:12:05+00
POINT (116.346768 39.905882),4,2,2009-03-10 11:12:06+00
POINT (116.346695 39.905862),4,2,2009-03-10 11:12:07+00
POINT (116.346633 39.905849),4,2,2009-03-10 11:12:08+00
POINT (116.346576 39.905835),4,2,2009-03-10 11:12:09+00
POINT (116.346473 39.905821),4,2,2009-03-10 11:12:11+00
POINT (116.346381 39.905805),4,2,2009-03-10 11:12:13+00
POINT (116.346314 39.905795),4,2,2009-03-10 11:12:15+00
POINT (116.346243 39.905776),4,2,2009-03-10 11:12:17+00
POINT (116.346185 39.905763),4,2,2009-03-10 11:12:20+00
POINT (116.346191 39.905823),4,2,2009-03-10 11:12:25+00
POINT (116.346236 39.905892),4,2,2009-03-10 11:12:27+00
POINT (116.346283 39.905974),4,2,2009-03-10 11:12:29+00
POINT (116.346311 39.906018),4,2,2009-03-10 11:12:30+00
POINT (116.346341 39.906066),4,2,2009-03-10 11:12:31+00
POINT (116.346362 39.906108),4,2,2009-03-10 11:12:32+00
POINT (116.346373 39.906157),4,2,2009-03-10 11:12:33+00
POINT (116.346382 39.906206),4,2,2009-03-10 11:12:34+00
POINT (116.346385 39.906254),4,2,2009-03-10 11:12:35+00
POINT (116.346391 39.906305),4,2,2009-03-10 11:12:36+00
POINT (116.346398 39.906356),4,2,2009-03-10 11:12:37+00
POINT (116.346402 39.90642),4,2,2009-03-10 11:12:38+00
POINT (116.346406 39.906482),4,2,2009-03-10 11:12:39+00
POINT (116.346403 39.90654),4,2,2009-03-10 11:12:40+00
POINT (116.346402 39.906597),4,2,2009-03-10 11:12:41+00
POINT (116.346402 39.906653),4,2,2009-03-10 11:12:42+00
POINT (116.346407 39.906704),4,2,2009-03-10 11:12:43+00
POINT (116.346421 39.906754),4,2,2009-03-10 11:12:44+00
POINT (116.346437 39.906803),4,2,2009-03-10 11:12:45+00
POINT (116.346454 39.906846),4,2,2009-03-10 11:12:46+00
POINT (116.346491 39.906925),4,2,2009-03-10 11:12:48+00
POINT (116.34654 39.907001),4,2,2009-03-10 11:12:50+00
POINT (116.346589 39.907067),4,2,2009-03-10 11:12:52+00
POINT (116.346625 39.907126),4,2,2009-03-10 11:12:54+00
POINT (116.34665 39.90718),4,2,2009-03-10 11:12:56+00
POINT (116.346679 39.907235),4,2,2009-03-10 11:12:58+00
POINT (116.346687 39.907289),4,2,2009-03-10 11:13:00+00
POINT (116.346681 39.907285),4,2,2009-03-10 11:13:01+00
POINT (116.346692 39.907331),4,2,2009-03-10 11:13:05+00
POINT (116.34668 39.907392),4,2,2009-03-10 11:13:07+00
POINT (116.346664 39.907474),4,2,2009-03-10 11:13:09+00
POINT (116.346655 39.907554),4,2,2009-03-10 11:13:11+00
POINT (116.346655 39.907624),4,2,2009-03-10 11:13:13+00
POINT (116.346651 39.907681),4,2,2009-03-10 11:13:15+00
POINT (116.346688 39.907752),4,2,2009-03-10 11:13:18+00
POINT (116.346713 39.907825),4,2,2009-03-10 11:13:20+00
